url;name;logo;creation_year;employees;tags;description;site;social_links;business_model;region;department;city;presence;amount_raised;investors_count;round_max;investments
https://lehub.web.bpifrance.fr/startup/delair?queryID=b629785bca7aea63157dc6a8466d082c;DELAIR;https://upload.prd.hbd.cloud.bpifrance.fr/51841aa0-1d39-483b-9e7b-602b3527198a;2011;;#Robotics, #Aerospace, #Product Design, #Manufacturing, #delair-tech, #data, #drone, #network, #agriculture, #geospatial, #industries;"Delair est une solution de conception, de production, de commercialisation et d'exploitation de systèmes de mesure à distance automatisés. Organisme de formation en relation avec les activités principales de la société.

#robotique #drone #Aerospace #Manufacturing #Product Design #Robotics";;[];B2B;Occitanie;Haute-garonne;Labège;Belgique, Chine, France, Singapour, États-Unis;61,1M€;4;Séries B;"[{""date"": ""septembre 2018"", ""amount"": ""25M$"", ""round"": ""Séries B"", ""investors"": ""Intel Capital,""}, {""date"": ""septembre 2018"", ""amount"": ""25M$"", ""round"": ""Séries B"", ""investors"": ""Intel Capital,""}, {""date"": ""avril 2016"", ""amount"": ""14,5M$"", ""round"": ""Séries A"", ""investors"": ""Andromède,Bpifrance,""}, {""date"": ""novembre 2013"", ""amount"": ""3M€"", ""round"": ""Seed"", ""investors"": ""Andromède,Parrot,""}, {""date"": ""novembre 2013"", ""amount"": ""3,5M$"", ""round"": ""Seed"", ""investors"": """"}]"
https://lehub.web.bpifrance.fr/startup/minsight?queryID=4d6bcfa66e61258ed2165d5e09b249ed;Minsight;https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-uploads/5861385d068064cf6b8b8dc9743769e0;2016;25 - 100;#Art, #design;"Créez facilement des expériences AR / VR, collaborez en temps réel, et distribuez sur tous les appareils.

#AR #VR #software";https://www.minsight.co;"[{""type"": ""linkedin"", ""url"": ""https://www.linkedin.com/company/minsarstudio/""}, {""type"": ""twitter"", ""url"": ""https://twitter.com/getminsight""}, {""type"": ""facebook"", ""url"": ""https://www.facebook.com/opuscope""}]";B2B, B2B2C, B2C, Freemium / Premium, Saas;Île-de-france;Paris;Paris;France, États-Unis;730k€;1;Seed;"[{""date"": ""mars 2017"", ""amount"": ""680k€"", ""round"": ""Seed"", ""investors"": ""Welikestartup,""}, {""date"": ""novembre 2016"", ""amount"": ""50k€"", ""round"": ""Seed"", ""investors"": """"}]"
https://lehub.web.bpifrance.fr/startup/apix-analytics?queryID=8c75a9fd3a2968534e2e0d47c9f41cb4;Apix Analytics;https://upload.prd.hbd.cloud.bpifrance.fr/f4e5610b-827d-463e-8a7b-7a123f8ecc27;2015;25 - 100;#Nanotechnology;Systèmes d’analyse multi-gaz basés sur une intégration sur silicium et destinés aux domaines du contrôle de la qualité de l’air, du suivi de process industriels et du contrôle de gaz naturel et biogaz. Modes d’action : échantillonnage, injection de gaz, s;http://www.apixanalytics.com/;[];B2B;Auvergne-rhône-alpes;Isère;Grenoble;Chine, France;23,7M€;20;EARLY VC;"[{""date"": ""novembre 2022"", ""amount"": ""5M€"", ""round"": ""EARLY VC"", ""investors"": ""BNP Paribas Développement,KREAXI,Demeter Partners,...""}, {""date"": ""juin 2021"", ""amount"": ""2M€"", ""round"": ""EARLY VC"", ""investors"": ""EIC Fund (European Innovation Council Fund),""}, {""date"": ""juin 2021"", ""amount"": ""2,5M€"", ""round"": ""Subvention"", ""investors"": ""European Innovation Council,""}, {""date"": ""juillet 2020"", ""amount"": ""5M€"", ""round"": ""EARLY VC"", ""investors"": ""Ecotechnology Fund,""}, {""date"": ""février 2019"", ""amount"": ""0€"", ""round"": ""Séries B"", ""investors"": ""ENGIE New Ventures,""}, {""date"": ""novembre 2017"", ""amount"": ""8M€"", ""round"": ""EARLY VC"", ""investors"": ""Bpifrance Investissement,BNP Paribas Développement,...""}, {""date"": ""juillet 2015"", ""amount"": ""3,7M€"", ""round"": ""EARLY VC"", ""investors"": ""CEA Investissement,Alps Capital innovation,""}]"
https://lehub.web.bpifrance.fr/startup/dolead?queryID=8c75a9fd3a2968534e2e0d47c9f41cb4;DOLEAD;https://upload.prd.hbd.cloud.bpifrance.fr/e8978e1f-6f44-48bb-93f7-5fde2cc5e67d.png;2013;;#Search Engine, #Advertising, #Lead Generation;"Dolead est une start-up Martech en forte croissance. Fondée sur une technologie de pilotage et d'optimisation de campagnes marketing en ligne. 
Avec Dolead Performance, vous n’avez plus rien à faire. Vous recevez des leads qualifiés en temps réel au sein de votre CRM. Le tout à la performance : vous ne payez qu’au lead reçu, Dolead prend en charge le coût des campagnes publicitaires. Le tout sans engagement.

#adtech #bigdata #Advertising #Lead Generation #Search Engine";;[];B2B;Île-de-france;Paris;Paris;Espagne, France, Italie, Royaume-Uni;17,6M€;7;ACQUISITION;"[{""date"": ""juin 2023"", ""amount"": ""0$"", ""round"": ""ACQUISITION"", ""investors"": ""JVWEB,""}, {""date"": ""juillet 2018"", ""amount"": ""15M$"", ""round"": ""Séries B"", ""investors"": ""XAnge,Finarea,RING Capital,""}, {""date"": ""septembre 2014"", ""amount"": ""1M€"", ""round"": ""Séries A"", ""investors"": ""XAnge,Finarea,""}, {""date"": ""mai 2012"", ""amount"": ""2M€"", ""round"": ""Séries A"", ""investors"": ""XAnge,Finarea,""}, {""date"": ""septembre 2009"", ""amount"": ""620k€"", ""round"": ""EARLY VC"", ""investors"": ""Phitrust Partenaires,Alitis,Adverline,...""}, {""date"": ""juillet 2009"", ""amount"": ""620k€"", ""round"": ""EARLY VC"", ""investors"": ""Phitrust Partenaires,Alitis,Adverline,...""}, {""date"": ""novembre 2007"", ""amount"": ""680k€"", ""round"": ""Seed"", ""investors"": ""Phitrust Partenaires,Alitis,Adverline,""}]"
https://lehub.web.bpifrance.fr/startup/brennus-analytics?queryID=146caebdba763540941bf5bdfaf9ea85;BRENNUS ANALYTICS;https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-assets/Startup_Logo/SkiWIdXBz.com/t_api_images/webmwlaou4qb7yrafp0q;2016;+250;#Computer, #Software, #Big Data;"Brennus Analytics développe une solution d’optimisation des prix à destination des entreprises B2B (industrie, distribution et services professionnels). Outil d'aide à la décision adapté aux besoins de chaque client, Brennus assiste au quotidien les équipes en quête de performance commerciale. A partir de l’analyse des données, la solution prédit les comportements et recommande les prix optimaux.

#bigdata #AI #Business Intelligence #Enterprise Software";;[];B2B, Saas;Île-de-france;Paris;Paris;France;48,5M€;7;ACQUISITION;"[{""date"": ""mai 2020"", ""amount"": ""0€"", ""round"": ""ACQUISITION"", ""investors"": ""Pricefx,""}, {""date"": ""octobre 2019"", ""amount"": ""23M€"", ""round"": ""Séries B"", ""investors"": ""Talis Capital,Bain and Company,...""}, {""date"": ""décembre 2018"", ""amount"": ""25M€"", ""round"": ""Séries B"", ""investors"": ""Digital+ Partners,""}, {""date"": ""juin 2017"", ""amount"": ""500k€"", ""round"": ""Seed"", ""investors"": ""ZTP - Ze 12th Player,ZTP (Ze 12th Player),""}]"
https://lehub.web.bpifrance.fr/startup/splio?queryID=59db86e49feb9400d16451dfac6b2905;Splio;https://upload.prd.hbd.cloud.bpifrance.fr/fb82302b-7aad-4a52-abcf-8baccca30cfd;2010;;#CRM, #SaaS, #Retail, #Software, #Enterprise Software, #data, #marketing;Plateforme marketing dédiée à la fidélisation omnicanale, qui permet de créer des mobile wallets et des programmes de fidélités basés sur l’ensemble des données transactionnelles et relationnelles récoltées auprès des clients, ceci afin de leur pousser au;https://www.splio.com/;[];B2B, Saas;Île-de-france;Paris;Paris;Chine, Espagne, France, Italie;20M€;7;MERGER;"[{""date"": ""octobre 2021"", ""amount"": ""0$"", ""round"": ""MERGER"", ""investors"": ""D-AIM,""}, {""date"": ""juillet 2019"", ""amount"": ""10M€"", ""round"": ""GROWTH EQUITY VC"", ""investors"": ""Bpifrance Investissement,Swen Capital Partners,...""}, {""date"": ""novembre 2016"", ""amount"": ""10M€"", ""round"": ""Séries A"", ""investors"": ""Bpifrance Investissement,BNP Paribas,Swen Capital Partners,...""}]"
https://lehub.web.bpifrance.fr/startup/dualsun?queryID=59db86e49feb9400d16451dfac6b2905;DUALSUN;https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-assets/Startup_Logo/ryGy24JLf.png%3Foh%3D1637bfd05542fe0366f8e17c253d1438%26oe%3D5ABB6A05;2015;15 - 25;#panneaux, #photovoltaïque, #électricité, #énergie, #hybride, #eau, #solaire;"Vous souhaitez installer des panneaux solaires sur le toit de votre maison mais vous hésitez entre photovoltaïque et thermique? DualSun a une solution pour vous. 

Nous avons conçu un panneau hybride, baptisé DualSun, qui s’adapte à tous les toits et promet un rendement cumulé de 75 % pour produire à la fois de l’eau chaude et de l’électricité.

Notre équipe, basée à Marseille, est capable de répondre avec la plus grande réactivité et souplesse à vos demandes.

#hardware #software";http://www.dualsun.fr;"[{""type"": ""linkedin"", ""url"": ""http://www.linkedin.com/company/dualsun""}, {""type"": ""twitter"", ""url"": ""https://twitter.com/DualSun_fr""}, {""type"": ""facebook"", ""url"": ""https://facebook.com/275159402522345""}]";B2B, B2C;Provence-alpes-côte d'azur;Bouches-du-rhône;Marseille;France;6,6M€;5;Seed;"[{""date"": ""mai 2018"", ""amount"": ""3,4M€"", ""round"": ""Seed"", ""investors"": ""Provence Business Angels,Région Sud Investissement,...""}, {""date"": ""décembre 2017"", ""amount"": ""1,8M€"", ""round"": ""Séries A"", ""investors"": """"}, {""date"": ""juillet 2014"", ""amount"": ""916k€"", ""round"": ""Seed"", ""investors"": ""Bpifrance,""}, {""date"": ""décembre 2012"", ""amount"": ""500k€"", ""round"": ""Seed"", ""investors"": """"}]"
https://lehub.web.bpifrance.fr/startup/cryptr-1?queryID=960178ad5286dfef5b3b5384b47e59a6;Cryptr;https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/51f5879c-ac7b-4376-a198-4540072fc44a;2020;5 - 10;;Authentication as a service Platform Passwordless Technology for Websites and Mobiles application;http://cryptr.co;"[{""type"": ""linkedin"", ""url"": ""https://www.linkedin.com/company/cryptr/""}, {""type"": ""twitter"", ""url"": ""https://twitter.com/getcryptr""}]";B2B;Hauts-de-france;Nord;Lille;;1,2M€;2;Seed;"[{""date"": ""janvier 2022"", ""amount"": ""1,2M€"", ""round"": ""Seed"", ""investors"": ""50 Partners,CyberImpact Ventures,""}]"
https://lehub.web.bpifrance.fr/startup/atawey?queryID=60a6f3e76f80a0f1d0e74a9363e2e4c8;ATAWEY;https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-uploads/4306691fe6c00f85f9bde11d465c459d;2012;15 - 25;;"Atawey conçoit et fabrique des systèmes clés en main de stockage d’énergie pour l'autonomie énergétique des sites isolés et des stations de recharge hydrogène pour véhicules.

#cleantech";http://atawey.com/;"[{""type"": ""linkedin"", ""url"": ""https://www.linkedin.com/company/atawey/""}, {""type"": ""twitter"", ""url"": ""https://twitter.com/atawey/""}]";B2B;Auvergne-rhône-alpes;Savoie;Le bourget-du-lac;France;800k€;1;Seed;"[{""date"": ""juin 2016"", ""amount"": ""800k€"", ""round"": ""Seed"", ""investors"": ""Starquest Capital,""}]"
https://lehub.web.bpifrance.fr/startup/iexec-1?queryID=3da18c2c0e4254564b15c004ad4bb08d;iExec;https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/cae3b7af-8f06-43ad-8ecf-a2ef17b17640;2016;25 - 100;#Cloud Computing, #blockchain;Blockchain-based Cloud Computing;;"[{""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/lex_ec""}, {""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/lex_ec""}, {""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/lex_ec""}]";B2B;Auvergne-rhône-alpes;Rhône;Lyon;Chine, France, États-Unis;0€;0;ICO;"[{""date"": ""avril 2017"", ""amount"": ""11,2M€"", ""round"": ""ICO"", ""investors"": """"}]"
https://lehub.web.bpifrance.fr/startup/saagie?queryID=8c75a9fd3a2968534e2e0d47c9f41cb4;SAAGIE;https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-assets/Startup_Logo/ByznvK4SG.jpg;2013;25 - 100;#Hardware, #Software, #Information Technology;"Saagie fournit une plateforme qui permet de déployer rapidement des projets Big data en production et d’embarquer de l’IA dans vos applications, au service de vos métiers. Vous pouvez extraire, préparer, travailler la donnée pour construire et exécuter des applications qui intègrent de l’IA de la manière la plus sécurisée possible, avec la bonne gouvernance des données, en pleine conformité avec les réglementations en place. 

#bigdata #infrastructure #software #projets de big data";;[];B2B;Normandie;Seine-maritime;Le petit quevilly;France, États-Unis;35,1M€;19;LATE VC;"[{""date"": ""juin 2020"", ""amount"": ""25M€"", ""round"": ""LATE VC"", ""investors"": ""CapHorn Invest,Seventure Partners,...""}, {""date"": ""janvier 2018"", ""amount"": ""5M€"", ""round"": ""Séries A"", ""investors"": ""CapHorn Invest,BNP Paribas Développement,...""}, {""date"": ""décembre 2016"", ""amount"": ""4,2M€"", ""round"": ""Séries A"", ""investors"": ""CapHorn Invest,Matmut group,nfactory,...""}, {""date"": ""octobre 2015"", ""amount"": ""900k€"", ""round"": ""Seed"", ""investors"": ""Kima Ventures,The Family,Business Angels,...""}]"
https://lehub.web.bpifrance.fr/startup/mercateam?queryID=960178ad5286dfef5b3b5384b47e59a6;Mercateam;https://upload.prd.hbd.cloud.bpifrance.fr/02d26ddb-01c8-452c-9a6e-e8c7b66d791a;2020;25 - 100;;Le premier outil partagé de suivi des compétences, de la formation et de l’affectation pour aider le terrain et les fonctions supports à répondre aux enjeux du 4.0. Concrètement, Mercateam digitalise tous les process terrain en supprimant Excel et Word. La plateforme Mercateam est facile à utiliser, peut être affichée sur tablettes, smartphones ou écrans tactiles et fait gagner plusieurs heures par semaine aux opérationnels.;https://merca.team;[];B2B, Saas;Île-de-france;Paris;Paris;;1,1M€;5;SUPPORT PROGRAM;"[{""date"": ""août 2020"", ""amount"": ""1,2M$"", ""round"": ""SUPPORT PROGRAM"", ""investors"": ""Isai,Kima Ventures,Notus Technologies,...""}]"
https://lehub.web.bpifrance.fr/startup/navya?queryID=4d6bcfa66e61258ed2165d5e09b249ed;NAVYA;https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-assets/Startup_Logo/ryli37iIf.jpg%3Foh%3Da9015a2a52b50906e11931d3e4fd34ff%26oe%3D5AB6855D;2014;;#Electric Vehicle, #Robotics, #Autonomous Vehicles, #Transportation;NAVYA est une entreprise française spécialisée dans la conception et la construction de véhicules autonomes, électriques et robotisés;http://navya.tech;"[{""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/navya""}, {""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/navya""}, {""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/navya""}]";B2B;Auvergne-rhône-alpes;Rhône;Villeurbanne;France, États-Unis;44,2M€;15;POST IPO CONVERTIBLE;"[{""date"": ""juillet 2022"", ""amount"": ""36M€"", ""round"": ""POST IPO CONVERTIBLE"", ""investors"": """"}, {""date"": ""avril 2019"", ""amount"": ""0$"", ""round"": ""SUPPORT PROGRAM"", ""investors"": ""BloombergNEF,""}, {""date"": ""avril 2018"", ""amount"": ""37,6M$"", ""round"": ""IPO"", ""investors"": ""European Investment Bank (EIB),European Investment Bank,""}, {""date"": ""novembre 2016"", ""amount"": ""4,1M€"", ""round"": ""EARLY VC"", ""investors"": ""CapDecisif Management,360 Capital Partners,...""}, {""date"": ""février 2016"", ""amount"": ""4,1M€"", ""round"": ""EARLY VC"", ""investors"": ""CapDecisif Management,Bpifrance Investissement,...""}, {""date"": ""octobre 2015"", ""amount"": ""0$"", ""round"": ""Seed"", ""investors"": ""CapDecisif Management,EIT Digital Accelerator,...""}]"
https://lehub.web.bpifrance.fr/startup/atmotrack?queryID=945f4e05d15b70e049fc3e35cdae73c1;Atmotrack;https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-uploads/58d9e9c562435122bce3785549dd835c;2015;5 - 10;;Service that monitors the quality of the environment in real time;;"[{""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/atmotrack""}, {""type"": ""twitter"", ""url"": ""https://twitter.com/atmotrack""}, {""type"": ""facebook"", ""url"": ""https://www.facebook.com/atmotrack""}]";B2B;Pays de la loire;Loire-atlantique;Nantes;Cameroun, Chine, Espagne, France, Guyane Française, Italie, Mexique, Norvège, Nouvelle-Calédonie, Pays-Bas, Rwanda, République Dominicaine;120k€;3;Seed;"[{""date"": ""mai 2017"", ""amount"": ""120k€"", ""round"": ""Seed"", ""investors"": ""Business Angels,Finple,West Angels,""}]"
https://lehub.web.bpifrance.fr/startup/kippit?queryID=60a6f3e76f80a0f1d0e74a9363e2e4c8;kippit;https://upload.prd.hbd.cloud.bpifrance.fr/9d1d8b83-7dce-4d56-aa20-45555812fdc2;2015;5 - 10;;Proposer de l'électroménager durable, réparable, responsable et produit localement pour permettre de consommer autrement.;https://kippit.fr;"[{""type"": ""linkedin"", ""url"": ""https://www.linkedin.com/company/kippitfrance""}, {""type"": ""twitter"", ""url"": ""https://twitter.com/kippitfrance""}, {""type"": ""facebook"", ""url"": ""https://facebook.com/kippitFrance""}]";B2B2C, B2C;Occitanie;Haute-garonne;Toulouse;France;618k€;2;Amorçage;"[{""date"": ""décembre 2020"", ""amount"": ""618k€"", ""round"": ""Amorçage"", ""investors"": ""FRANCE ACTIVE,Makesense,""}]"
https://lehub.web.bpifrance.fr/startup/hackuity-1?queryID=3e3138ac9e1152e3a9eca4aa80912e1a;Hackuity;https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/2a2338e7-f1e2-450a-b80c-986ae3349080;2018;25 - 100;;Comprehensive cybersecurity solution that orchestrates and automates the vulnerability management process;;"[{""type"": ""linkedin"", ""url"": ""https://www.linkedin.com/company/hackuity""}, {""type"": ""twitter"", ""url"": ""https://twitter.com/hackuity""}]";B2B, Saas;Auvergne-rhône-alpes;Rhône;Lyon;France;12M€;2;EARLY VC;"[{""date"": ""mars 2022"", ""amount"": ""12M€"", ""round"": ""EARLY VC"", ""investors"": ""Caisse des depots,Sonae IM,""}]"
https://lehub.web.bpifrance.fr/startup/hypervision-technology-1?queryID=60a6f3e76f80a0f1d0e74a9363e2e4c8;Hypervision Technology;https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/b419ce0d-059f-400b-a2d8-92ed2a2dd0c2;2013;2 - 5;;Studies heterogeneous data from IT, building and web to identify your risks and anticipate them;;"[{""type"": ""linkedin"", ""url"": ""https://www.linkedin.com/company/hypervision-technology""}, {""type"": ""twitter"", ""url"": ""https://twitter.com/hypervisiont""}]";B2B, Saas;Île-de-france;Paris;Paris;France;700k€;0;Seed;"[{""date"": ""octobre 2017"", ""amount"": ""700k€"", ""round"": ""Seed"", ""investors"": """"}]"
https://lehub.web.bpifrance.fr/startup/datananas?queryID=8c75a9fd3a2968534e2e0d47c9f41cb4;DATANANAS;https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-assets/Startup_Logo/H1omVON_f.png;2014;5 - 10;#SaaS;"Datananas est un logiciel qui vous aide à cibler vos comptes stratégiques, à consolider vos données de prospection B2B et vous permet d’engager des prises de contact intelligentes par e-mail.

#bigdata #marketing #B2B #Business Development #Commercial #SaaS #Software";;[];B2B, Saas;Île-de-france;Paris;Paris;France, Royaume-Uni, États-Unis;1,9M€;5;Seed;"[{""date"": ""février 2018"", ""amount"": ""1M€"", ""round"": ""Seed"", ""investors"": ""Xerys,Christophe Cremer,...""}, {""date"": ""novembre 2017"", ""amount"": ""1M$"", ""round"": ""Seed"", ""investors"": ""Xerys,Angelsquare,""}, {""date"": ""février 2016"", ""amount"": ""60k€"", ""round"": ""Seed"", ""investors"": """"}]"
https://lehub.web.bpifrance.fr/startup/content-square?queryID=4d6bcfa66e61258ed2165d5e09b249ed;Contentsquare;https://upload.prd.hbd.cloud.bpifrance.fr/5fe9a12e-4a36-4832-8415-9392646b148b;2008;+250;#E-Commerce, #SaaS, #Web Design;"Contentsquare est la plateforme d’Experience Analytics permettant aux marques de créer les meilleures expériences digitales.
 Nous offrons à toutes les équipes - et pas seulement les IT ou les analystes - le pouvoir de mesurer l'impact de leurs actions sur";https://contentsquare.com/fr/;[];B2B, Saas;Île-de-france;Paris;Paris;Allemagne, France, Royaume-Uni, États-Unis;1083,5M€;22;Dette;"[{""date"": ""juillet 2022"", ""amount"": ""200M$"", ""round"": ""Dette"", ""investors"": ""BNP Paribas,Crédit Agricole,Goldman Sachs,...""}, {""date"": ""juillet 2022"", ""amount"": ""400M$"", ""round"": ""Séries F"", ""investors"": ""Highland Europe,Blackrock,Eurazeo (IdInvest Partners),...""}, {""date"": ""mai 2021"", ""amount"": ""500M$"", ""round"": ""Séries E"", ""investors"": ""Highland Europe,Blackrock,Eurazeo (IdInvest Partners),...""}, {""date"": ""mai 2020"", ""amount"": ""0$"", ""round"": ""Dette"", ""investors"": ""Sapiance Capital Limited,""}, {""date"": ""mai 2020"", ""amount"": ""190M$"", ""round"": ""Séries D"", ""investors"": ""Highland Europe,H14,Blackrock,...""}, {""date"": ""janvier 2019"", ""amount"": ""60M$"", ""round"": ""Séries C"", ""investors"": ""Bpifrance Investissement,Highland Europe,Eurazeo,...""}, {""date"": ""janvier 2018"", ""amount"": ""52,5M€"", ""round"": ""Séries C"", ""investors"": ""Highland Europe,Eurazeo,Canaan Partners,...""}]"
https://lehub.web.bpifrance.fr/startup/sylfen-1?queryID=3e3138ac9e1152e3a9eca4aa80912e1a;Sylfen;https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-uploads/71c6f92cdd6e48bb44347a88bae87ec2;2015;15 - 25;;Rendering decentralized renewable energy productions reliable, thanks to hydrogen storage;http://sylfen.com/fr/accueil/;"[{""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/sylfen""}, {""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/sylfen""}, {""type"": ""facebook"", ""url"": ""https://www.facebook.com/sylfenentreprise/""}]";B2B;Auvergne-rhône-alpes;Isère;Grenoble;France, Italie;10M€;8;EARLY VC;"[{""date"": ""mai 2022"", ""amount"": ""10M€"", ""round"": ""EARLY VC"", ""investors"": ""CEA Investissement,Supernova Invest,...""}, {""date"": ""décembre 2021"", ""amount"": ""0$"", ""round"": ""EARLY VC"", ""investors"": ""CEA Investissement,EIT InnoEnergy,IDEC,""}, {""date"": ""avril 2018"", ""amount"": ""0$"", ""round"": ""Seed"", ""investors"": """"}, {""date"": ""mai 2015"", ""amount"": ""0$"", ""round"": ""SPINOUT"", ""investors"": ""CEA,""}]"
https://lehub.web.bpifrance.fr/startup/bureaux-a-partager?queryID=8c75a9fd3a2968534e2e0d47c9f41cb4;BUREAUX A PARTAGER;https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-assets/Startup_Logo/S1Y2KQ8rG.jpg%3Foh%3D26d1311994b96f0ec592a1314eec0778%26oe%3D5AF71A4D;2012;25 - 100;#Rental, #Marketplace, #Real Estate;"La plateforme de mise en relation pour trouver le bureau idéal partout en France.

#marketplace #software #Information Technology #Marketplace #Real Estate #Rental";;"[{""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/bureaux_a_partager""}, {""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/bureaux_a_partager""}, {""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/bureaux_a_partager""}, {""type"": ""other"", ""url"": ""https://www.bureauxapartager.com/blog/""}]";B2B;Île-de-france;Paris;Paris;France;3,8M€;4;Séries A;"[{""date"": ""juin 2017"", ""amount"": ""2M€"", ""round"": ""Séries A"", ""investors"": ""Inter Invest Capital,""}, {""date"": ""octobre 2016"", ""amount"": ""2M$"", ""round"": ""Seed"", ""investors"": ""Caisse des depots,Fluxus Ventures,""}, {""date"": ""août 2012"", ""amount"": ""0€"", ""round"": ""Seed"", ""investors"": ""FABERNOVEL,""}]"
https://lehub.web.bpifrance.fr/startup/blockbase?queryID=b629785bca7aea63157dc6a8466d082c;blockbase;https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/b1121a85-ffc8-4d3b-b505-d0db5517ced9;2012;15 - 25;#SaaS, #Construction, #bulldozair;Project management platform to deliver your construction projects on time and on budget;;"[{""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/blockbase""}, {""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/blockbase""}, {""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/bulldozair""}]";B2B, Saas;Île-de-france;Paris;Paris;Chine, France, États-Unis;4,5M€;8;EARLY VC;"[{""date"": ""novembre 2020"", ""amount"": ""4M€"", ""round"": ""EARLY VC"", ""investors"": ""Anaxago,Groupe PRO BTP,""}, {""date"": ""novembre 2017"", ""amount"": ""132k€"", ""round"": ""Seed"", ""investors"": ""Kima Ventures,""}, {""date"": ""septembre 2016"", ""amount"": ""120k$"", ""round"": ""Seed"", ""investors"": ""Y Combinator,""}, {""date"": ""juin 2015"", ""amount"": ""50k€"", ""round"": ""Subvention"", ""investors"": ""setec,European Innovation Council,""}, {""date"": ""janvier 2014"", ""amount"": ""165k€"", ""round"": ""Seed"", ""investors"": ""SNCF,""}, {""date"": ""décembre 2013"", ""amount"": ""165k$"", ""round"": ""Seed"", ""investors"": ""SNCF Digital Ventures,""}]"
https://lehub.web.bpifrance.fr/startup/habiteo?queryID=4d6bcfa66e61258ed2165d5e09b249ed;HABITEO;https://upload.prd.hbd.cloud.bpifrance.fr/awsS3-assets/Startup_Logo/B1evySltM.jpg;2013;25 - 100;#3D Technology, #Real Estate;"Habiteo présente myHabiteo, 1ère plateforme collaborative qui permet de piloter simultanément l’activité vente et marketing pour construire une relation clients sur-mesure. Véritable « Booster de vente », Habiteo accélère le cycle de vente et offre au travers d’une seule plateforme la maîtrise de :
-vos éléments marketing et 3D et leur performance
-vos informations programmes et leur performance
-votre relation client et sa performance";http://pro.habiteo.com;"[{""type"": ""linkedin"", ""url"": ""http://www.linkedin.com/company/habiteo-com""}, {""type"": ""twitter"", ""url"": ""https://www.twitter.com/habiteofr""}, {""type"": ""facebook"", ""url"": ""https://facebook.com/1515628422012722""}]";B2B, B2C;Île-de-france;Paris;Paris;Belgique, Espagne, France, Suisse;8,5M€;3;Seed;"[{""date"": ""décembre 2017"", ""amount"": ""2M€"", ""round"": ""Seed"", ""investors"": ""Serena,Aster Capital,Denis Fayolle,""}, {""date"": ""juin 2016"", ""amount"": ""3M€"", ""round"": ""Séries B"", ""investors"": ""Serena,""}, {""date"": ""juillet 2015"", ""amount"": ""3M€"", ""round"": ""Séries A"", ""investors"": ""Serena,""}, {""date"": ""mai 2014"", ""amount"": ""500k€"", ""round"": ""Seed"", ""investors"": """"}]"
https://lehub.web.bpifrance.fr/startup/sunchain-1?queryID=945f4e05d15b70e049fc3e35cdae73c1;Sunchain;https://upload.prd.hbd.cloud.bpifrance.fr/startup_logo/4c0ac3e2-fd62-4c88-a53c-abc058a48260;2016;5 - 10;;Produces technologies for renewable solar energy;;"[{""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/sunchain""}, {""type"": ""other"", ""url"": ""https://app.dealroom.co/companies/sunchain""}]";B2B, B2B2C;;;Sorède;Belgique, France, Suisse;275k€;1;Seed;"[{""date"": ""janvier 2018"", ""amount"": ""50k€"", ""round"": ""Seed"", ""investors"": """"}, {""date"": ""septembre 2016"", ""amount"": ""50k€"", ""round"": ""Seed"", ""investors"": ""Pyrenees Roussillon Investissement,""}, {""date"": ""juin 2016"", ""amount"": ""175k€"", ""round"": ""Capital Investissement"", ""investors"": """"}]"
