title,description,address,logo_url,url
MEDICUS AI,"Medicus AI est une plateforme qui automatise l’interprétation et l’explication des comptes rendus d’examens de biologie médicale pour proposer des conseils de santé personnalisés, des recommandations pratiques et un coaching en hygiène de vie.","45 Rue de Chabrol, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/medicus_ai_logo_0.png,https://lespepitestech.com/startup-de-la-french-tech/medicus-ai
BILLEE,"Solutions de paiement à table, commande à table, click and collect et room service","15 Rue de Milan, 75009 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/billee-def-01.png,https://lespepitestech.com/startup-de-la-french-tech/billee
TOUCAN SPACE,Votre accès à l'espace,"18 Rue Pasquier, 75008 Paris, France",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_noir_normal_0.png,https://lespepitestech.com/startup-de-la-french-tech/toucan-space
SWAP,SWAP est une plateforme de location de tous types de matériels pour les associations et les étudiants.,"12 Rue Pierre Semard, 38000 Grenoble",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_officiel.png,https://lespepitestech.com/startup-de-la-french-tech/swap-0
SHARECONFRÈRE,Notre but est d’améliorer le parcours du patient pour qu’il soit pris en charge par le bon médecin au bon moment. Nous souhaitons démocratiser la télé-expertise avec l’ambition d'être la référence pour le partage de données de patients.,"19 Rue Claude Bernard, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/shareconfrere-v-hd.png,https://lespepitestech.com/startup-de-la-french-tech/shareconfrere
THEPLACETOWISH.COM,"Marketplace axée sur les cadeaux en lignes et achats à plusieurs, intégrant les fonctionnalités de wishlist, de financements participatifs et de e-commerce, ainsi que des outils d'expositions et de ventes pour le B2B, le tout dans un réseau social.","11 Rempart Saint -Thiébault, Metz",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/a_-_logo_cmyk_0.png,https://lespepitestech.com/startup-de-la-french-tech/theplacetowishcom
JABI,JABI : la solution ludo-thérapeutique qui favorise l'autonomie des seniors,Rennes,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/ok_publi2.png,https://lespepitestech.com/startup-de-la-french-tech/jabi
LIB&LOU,Service de location qui permet de renouveler les jeux et jouets de ses enfants,"11 Place Vaillant Couturier, Vierzon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-libetlou-long_copie.png,https://lespepitestech.com/startup-de-la-french-tech/liblou
VILLÉOS,Villéos est la boutique en ligne dédiée aux villes et ouverte gratuitement à tous les commerçants et artisans de leur territoire.,"14 Rue Soleillet, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/villeos-logo-fondblanc_0.png,https://lespepitestech.com/startup-de-la-french-tech/villeos
BALADS,"Un nouvel acteur du voyage lifestyle propose des séjours uniques, disponibles directement sur l’application mobile Balads.",Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_balads.jpg,https://lespepitestech.com/startup-de-la-french-tech/balads
FIERTÉPORTÉE,Fierté & Porter,5 Rue Cais de Pierlas,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-fierteeportee-baseline-noir.png,https://lespepitestech.com/startup-de-la-french-tech/fierteportee
ULYS,"Ulys une plateforme et messagerie pour jeunes européens de 11 à 18 ans, un réseau social pour trouver ses correspondants, ses groupes d’intérêt, échanger en toute sécurité.",23 rue Claude Bernard 75005 Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/ulys-langue.png,https://lespepitestech.com/startup-de-la-french-tech/ulys
FINARY,Le cockpit de vos finances personnelles,"95 Avenue du Président Wilson, Montreuil",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/finary_logo.png,https://lespepitestech.com/startup-de-la-french-tech/finary
ICONEM,"Le patrimoine mondial est en danger. Le pillage, l’urbanisation, les conflits armés et le changement climatique endommagent et détruisent des sites irremplaçables où des cultures ont émergé, des langues se sont développées, des civilisations ont prospéré.","6 Rue Jules Chaplain, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_iconem.png,https://lespepitestech.com/startup-de-la-french-tech/iconem
CHRONOVELO DOLE,Votre atelier cycle qui vient à vous !,"Rue Léon Guignard, Dole",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_final_4.jpg,https://lespepitestech.com/startup-de-la-french-tech/chronovelo-dole
900.CARE,"900.care est une marque de produits de la salle de bain à recharger. Meilleur pour vous, et la planète !","STATION F, Rue Eugène Freyssinet, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_900_square_red_4.png,https://lespepitestech.com/startup-de-la-french-tech/900care
METABOX,"metabox est une agence de stratégie digitale d'un nouveau genre créatif, qui coach les PME dans la réussite de la transformation digitale de leur métier. Sans recruter ni trop dépenser. Nos coach vous rendent le numérique facile et lisible avec un service","13 Rue Saint-Marc, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_favicon.png,https://lespepitestech.com/startup-de-la-french-tech/metabox
VOIRMONPSY,Plate-forme de télé-consultation en psychologie,"231 Rue Saint-Honoré, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/vmp.png,https://lespepitestech.com/startup-de-la-french-tech/voirmonpsy
NAVIO,Votre visibilité en ligne clé-en-main,"24 Rue de Flaxlanden, 68790 Morschwiller-le-Bas",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-navio-agence-seo-agence-web-mulhouse-alsace-500x500px.png,https://lespepitestech.com/startup-de-la-french-tech/navio
SPIN-ION TECHNOLOGIES,Spin-Ion Technologies a mis au point un procédé qui permet de décupler la densité des mémoires numériques et de réduire la consommation électrique des MRAM,"C2N - Université Paris-Saclay, Boulevard Thomas Gobert, Palaiseau",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-slogan_1.png,https://lespepitestech.com/startup-de-la-french-tech/spin-ion-technologies
PATROWL,"Au moyen de sa technologie d'automatisation de méthodes offensives, Patrowl offre aux équipes cybersécurité une vue en continu des faiblesses d'un système d'information, les priorisent et accompagne à la remediation.","10 Rue de Penthièvre, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-owl-text-patrowl.io_.png,https://lespepitestech.com/startup-de-la-french-tech/patrowl
AGRUME,Logiciel de préparation et de suivi des procédures RH développé par des avocats.,"51 Rue des Docks, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_green_0.png,https://lespepitestech.com/startup-de-la-french-tech/agrume
VIVIARTO,"Solution d'inscription en ligne pour tous vos cours artistiques : danse, théâtre, musique ...","23 Rue Chaudron, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_viviarto_rvb_0.png,https://lespepitestech.com/startup-de-la-french-tech/viviarto
MERLIN,Merlin vous prépare chaque semaine des menus avec vos recettes du quotidien et vous fait vos courses chez votre distributeur préféré.,"STATION F, Rue Eugène Freyssinet, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_290.png,https://lespepitestech.com/startup-de-la-french-tech/merlin
MYFAMILIZ,Une application digitale d'organisation familiale,"23 Allée des Tulipes, Cesson-Sévigné",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_fondgris_19.16.40.png,https://lespepitestech.com/startup-de-la-french-tech/myfamiliz
THE RAMP,"LA plateforme publicitaire ""tout-en-un"" qui permet aux enseignes à réseaux de gérer simplement la publicité locale de leurs points de vente.","43 Rue Pierre Brossolette, Levallois-Perret",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_ramp_square.png,https://lespepitestech.com/startup-de-la-french-tech/ramp
FUNDBID,La première plateforme en france qui révolutionne l'accès au crédit immobilier.,"78 Avenue des Champs-Élysées, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_fundbid.jpg,https://lespepitestech.com/startup-de-la-french-tech/fundbid
PETIT HACK,L'agence Webflow des équipes marketing,"21 Rue de Paradis, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/webclip-ph.png,https://lespepitestech.com/startup-de-la-french-tech/petit-hack
SUN'AGRI,Une pépite de l’AgTech qui développe l’une des technologies les plus innovantes du marché alliant Intelligence Artificielle et service agronomique.,4 quai des Etroits,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/2_logo_sunagri_0.png,https://lespepitestech.com/startup-de-la-french-tech/sunagri
PODILOO,Podiloo la première plateforme de location de vélos électriques entre particuliers,"10 Rue de Penthièvre, 75008 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/p_jpg-02.jpg,https://lespepitestech.com/startup-de-la-french-tech/podiloo
LEGACIO,"Une plateforme en ligne qui propose des outils et services juridiques autour de la succession, 100% à distance.","Chaussée de la Hulpe 150, Watermael-Boitsfort, Belgique",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/profile_pic_-_3_1_1.png,https://lespepitestech.com/startup-de-la-french-tech/legacio
QAIRN,"Notre objectif est de simplifier la vie des PME et TPE Française de la santé, en dématérialisant leurs processus réglementaires","103 Rue de Grenelle, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/qairn-logo-classic_1.png,https://lespepitestech.com/startup-de-la-french-tech/qairn
ADDMIN,Classeur numérique intelligent,"Lausanne, Suisse",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_addmin_v.png,https://lespepitestech.com/startup-de-la-french-tech/addmin-0
BAKINO,Equipe agile de développement logiciel,"254 Rue Vendôme, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_carre_4.jpg,https://lespepitestech.com/startup-de-la-french-tech/bakino
HUBLO,Pressing à domicile éco-responsable,"93 Rue du Rocher, 75008 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_hublo_0.png,https://lespepitestech.com/startup-de-la-french-tech/hublo-0
LUNE-SHOP,Editeur d'une solution e-commerce à destination des commerçants indépendants,"5 Rue Casimir Pinel, Neuilly-sur-Seine",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/luneshop_logo-light.png,https://lespepitestech.com/startup-de-la-french-tech/lune-shop
MIAMEUR,Retrouvez les recettes fétiches de ceux que vous aimez et testez celles de la communauté !,"21 Rue de Saussure, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/monogramme_0.jpg,https://lespepitestech.com/startup-de-la-french-tech/miameur
BENEVOLT,La plateforme de bénévolat qui vous ressemble !,Nantes,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-benevolt-1-600x400_0.png,https://lespepitestech.com/startup-de-la-french-tech/benevolt
MYLEVAIN,Le levain français biologique 100% naturel et local : Made in Bassin d' Arcachon. Plus besoin de levure industrielle pour fabriquer votre pain.,Gujan-Mestras,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_315.png,https://lespepitestech.com/startup-de-la-french-tech/mylevain
STEAZZI,La solution dédiée aux statistiques de handball pour tous. Nous accompagnons les coachs dans la progression de leurs joueurs et leurs équipes.,"Montréal, QC, Canada",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/steazzilogo2.png,https://lespepitestech.com/startup-de-la-french-tech/steazzi
WAVEIMPLANT,Des solutions innovantes pour aider les chirurgiens dentaires dans leur prise de décision,"12 Avenue Carnot, Nantes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_waveimplant_-_ll_-_2-10-19_0.png,https://lespepitestech.com/startup-de-la-french-tech/waveimplant
CYPHERPAY,Créez des cartes virtuelles sur mesure et soyez maître de vos dépenses et de vos données.,"91 Rue Pierre Brossolette, Rueil-Malmaison",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/screen_shot_2022-03-07_at_7.09.50_pm.png,https://lespepitestech.com/startup-de-la-french-tech/cypherpay
S-MA-C-H,L’ingénierie mécanique au service de la conservation du patrimoine culturel,"594 Route de Suze, Sainte-Cécile-les-Vignes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/smach_caree.png,https://lespepitestech.com/startup-de-la-french-tech/s-ma-c-h
MY GOLDEN CLOSET,Plateforme collaborative de location de vêtements entre particuliers,58 rue des Mathurins,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logocomplet_0.png,https://lespepitestech.com/startup-de-la-french-tech/my-golden-closet
KOOPILOT,Plateforme d'avantages et de remises pour les Créateurs d'entreprises,"5 Allée du Muguet, Dardilly",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/44.png,https://lespepitestech.com/startup-de-la-french-tech/koopilot
YELOSQUARE INC,"Yelo, le passeport numérique des objets.",montréal,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-yelo-app.png,https://lespepitestech.com/startup-de-la-french-tech/yelosquare-inc
SA PETITE LETTRE,Les premières lettres personnalisées pour 6-11 ans,"NUANCINVEST, 6 RUE DU GENERAL CAMOU, 75007, PARIS, France",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logoavectextedespl.jpg,https://lespepitestech.com/startup-de-la-french-tech/sa-petite-lettre
LOKISI BY ACCEN INFORMATIQUE,"Logiciel de référence pour la gestion de vos matériels en location et vente (TP, BTP, vélo, moto, bateau, ...)","3 Rue Louis Gattefosse, Saint-Priest",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/lokisi_logo_v3.png,https://lespepitestech.com/startup-de-la-french-tech/lokisi-accen-informatique
DECIDENTO,Solution digitale d'intelligence commerciale B2B,"15 Place Carnot, 69002 Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_decidento_blue-yellow_hd_1_1.png,https://lespepitestech.com/startup-de-la-french-tech/decidento
EYENJOY,Solution de dépistage complet des troubles visuels chez les nourrissons et les enfants âgés de 1 à 17 ans,"Tel-Aviv, Israël",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/fond.png,https://lespepitestech.com/startup-de-la-french-tech/eyenjoy
BEWELLCONNECT,Pionnier de la santé connectée,"Tour PB5 (ex Tour-Scor), Avenue du Général de Gaulle, Puteaux",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_bewellconnect_reflex-blue-c_rgb_0.png,https://lespepitestech.com/startup-de-la-french-tech/bewellconnect
TALENTVIEW,ATS spécialisé dans le marketing RH pour accélérer les recrutements et simplifier la gestion des candidatures,"165 Av. de Bretagne, 59000 Lille",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_99.jpg,https://lespepitestech.com/startup-de-la-french-tech/talentview-0
KAPP RETAIL,1ère plateforme de matching du monde de la franchise,Lyon,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-kapp-def-bleu-01.png,https://lespepitestech.com/startup-de-la-french-tech/kapp-retail
BUBO INITIATIVE,Bubo Cybersec créée un ensemble de solutions clé en main de Cybersécurité,"1480 Avenue d'Arménie, Gardanne",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/bubo_cybersec_v2.png,https://lespepitestech.com/startup-de-la-french-tech/bubo-initiative
INSTITUT ANWAR,Plateforme en ligne spécialisée dans l'enseignement de l’arabe aux francophones.,"37 Av. Ledru Rollin, 75012 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-institut-anwar.png,https://lespepitestech.com/startup-de-la-french-tech/institut-anwar
ASKLESOFT,La première plateforme numérique pour la mise en service d'équipements industriels dans les Life Sciences,"19 Rue de l'Abbé Lemire, La Madeleine",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_rond_blanc_0.png,https://lespepitestech.com/startup-de-la-french-tech/asklesoft
THE WOKIES,The Wokies aide les entreprises à proposer à des moments de qualités et collaboratifs pour leurs collaborateurs à distance,"2 Impasse des Ligures, Les Sorinières",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/the_wokies_-_logo_2.png,https://lespepitestech.com/startup-de-la-french-tech/wokies
NOVACCESS,La solution de contrôle d'accès sur smartphone pour améliorer la gestion des property managers et grands propriétaires immobiliers,"2 Rue Titon, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/novaccess_fr_jpg_2.png,https://lespepitestech.com/startup-de-la-french-tech/novaccess
YOOPIES,Plateforme numérique de services à domicile qui facilite la mise en relation entre les familles et les intervenants,17 rue Froment,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/yoopies-logo2.png,https://lespepitestech.com/startup-de-la-french-tech/yoopies
FLIT SPORT,Est une appli pour courir qui propose un programme d'entraînement personnalisé à destination des runners.,"151 Rue Bouthier, Bordeaux",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_flit_horizontal_3.png,https://lespepitestech.com/startup-de-la-french-tech/flit-sport
FLEDGER,Abonnement scooters et motos au mois pour tous usage quotidien,"STATION F, Parvis Alan Turing, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/1650480680362.png,https://lespepitestech.com/startup-de-la-french-tech/fledger
ENHANCY,"Enhancy, gère toute l'activité de seconde main des marques du prêt-à-porter en marque blanche","25 Rue Danton, Le Pré-Saint-Gervais",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/enhancy_youtube.jpg,https://lespepitestech.com/startup-de-la-french-tech/enhancy
18DUCKS.SOLUTIONS,Cn285 SaaS Recurring Billing : automatiser la gestion et la facturation récurrente des abonnements et contrats à tarification fixe ou variable.,1484 route de la Croix de May,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/capture_decran_2021-10-08_a_13.00.10.png,https://lespepitestech.com/startup-de-la-french-tech/18duckssolutions
HUMANLINKER,Façonner l'avenir de la génération de revenus,"Cap Oméga, Rdpt Benjamin Franklin, 34000 Montpellier",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_341.png,https://lespepitestech.com/startup-de-la-french-tech/humanlinker
ALLEXX,ALLEXX est la première marketplace européenne d'achats et de ventes de carburants entre particuliers.,"Quai Gustave-Ador 2, Genève, Suisse",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/allexx_logo_-_black.png,https://lespepitestech.com/startup-de-la-french-tech/allexx
CHABIOTHE,Boutique en ligne de thés et infusions bio - fabrication artisanale,"88 Rue Marius Berliet, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/alt.png,https://lespepitestech.com/startup-de-la-french-tech/chabiothe
VIRTUOZ,"La mission de virtuoz est d’accompagner des start-up, scale-up, PME et grands groupes dans le recrutement de leurs profils Executive (Dirigeants, Managers, Experts) partout en France.","1 Rue Ambroise Thomas, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_virtuoz.png,https://lespepitestech.com/startup-de-la-french-tech/virtuoz
YOUR-COMICS,Agence de communication visuelle,"86 Boulevard de Magenta, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/your_comics-500.jpg,https://lespepitestech.com/startup-de-la-french-tech/your-comics
EXPANDO®,Votre SaaS de recommandation pour conquérir l'Asie-Pacifique grâce aux partenaires Expando®. 1M€ d'apport d'affaires pour 65 startups depuis 2021. Coût d'acquisition divisé par 2.,"Unit 2A , 17/F, Glenealy Tower 1, Glenealy Central, Hong Kong",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_expando.jpeg,https://lespepitestech.com/startup-de-la-french-tech/expandor
WEBANYONE,"Logiciel marketing SaaS Français s’adressant aux PME mid-market. Notre force : s’interconnecter avec vos SI (CRM, CMS, CMS e-commerce, logiciel de caisse, ERP).","4 Rue de la République, 69001 Lyon, France",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-webanyone.png,https://lespepitestech.com/startup-de-la-french-tech/webanyone
FOSTR,fostr est une plateforme de productivité collaborative qui automatise les processus administratifs et financiers en phase travaux d'un Projet de Construction.,"STATION F, Parvis Alan Turing, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/fostr_logo-symbol_square-white_0.png,https://lespepitestech.com/startup-de-la-french-tech/fostr
ONSORTCESOIR APP,Il s'agit d'une application mobile pour trouver des soirées. L'objectif est de mettre en relation ceux qui cherchent des soirées avec ceux qui en proposent.,"Delaware, États-Unis",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/img_5620_1.jpg,https://lespepitestech.com/startup-de-la-french-tech/onsortcesoir-app
BOUTEG,Créez rapidement et facilement son site de vente alimentaire,"4 Bruluec, Pleyber-Christ",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-bouteg.png,https://lespepitestech.com/startup-de-la-french-tech/bouteg
AIRTHIUM,Développe des solutions pour décarboner l'industrie et l'énergie à grande échelle et faible coût,"1 Chemin de la Porte des Loges, Les Loges-en-Josas",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/2022-21-09-airthium-noir.png,https://lespepitestech.com/startup-de-la-french-tech/airthium
THE ASIDE PROJECT,Une nouvelle expérience d'apprentissage adapté pour préparer les individus sur les métiers du futur et garantir leur employabailité,"34 Avenue des Champs-Élysées, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/the-aside-project-logo-091.png,https://lespepitestech.com/startup-de-la-french-tech/aside-project
SLEEVE,Plateforme SaaS pour la production à la demande et la gestion des précommandes.,"10 Rue de Penthièvre, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/sleeve-logo2021-rvb-couleurs.png,https://lespepitestech.com/startup-de-la-french-tech/sleeve
KLARYS (EX PROCSEA),La 1ère solution d'e-procurement pour les Produits Frais,"4 Rue Jean Lemaistre, Rennes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_klarys_baseline_noir.png,https://lespepitestech.com/startup-de-la-french-tech/klarys-ex-procsea
MOUVEMENT,Développe des produits autour de l'apithérapie et des cannabinoïdes. L'intégralité de nos produits sont et seront fabriqués en France,"17 Rue Bouquière, Bordeaux",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/sans_titre-1_4.png,https://lespepitestech.com/startup-de-la-french-tech/mouvement
BUDGET OUR PLANET,"Sous la marque Budget Our Planet, notre cabinet en développement durable Sayari a développé son propre logiciel pour réduire les émissions carbone.","5 Rue d'Armatonde, Hendaye",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_348.png,https://lespepitestech.com/startup-de-la-french-tech/budget-our-planet
S-DATA,Services de récupération de données express sur disques durs et autres supports,"Rue Le-Corbusier 12, Genève, Suisse",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/s-data-logo.png,https://lespepitestech.com/startup-de-la-french-tech/s-data
PRESSVALUE,La plateforme qui connecte les entreprises et les journalistes,"9 Rue des Colonnes, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_carre_pressvalue.png,https://lespepitestech.com/startup-de-la-french-tech/pressvalue
VOXALY,Voxaly est votre tiers de confiance pour la mise en place du vote électronique et la gestion des relations sociales au sein de votre entreprise,"6 Impasse Augustin Fresnel, Saint-Herblain",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-voxaly.png,https://lespepitestech.com/startup-de-la-french-tech/voxaly
KOLIFT MARKETING PARIS,"KOLIFT Marketing Paris est spécialisé dans le marketing digital avec des solutions sur-mesure pour les PME, les TPE et les Start up. Spécialisé dans le développement de marchés à l'international.","KOLIFT Marketing Paris, 59 Rue de Ponthieu Bureau 326, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/kolift.jpg,https://lespepitestech.com/startup-de-la-french-tech/kolift-marketing-paris
MARAS IT,Hebergement/Support Specialise WordPress/Woocommerce,"10 Rue Docteur Joseph Audic, Vannes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logomaras-it-blk-blue.png,https://lespepitestech.com/startup-de-la-french-tech/maras-it
WIGIIZ,"Réseau pour particulier et professionnel (annonce, emploi)",Arras,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logowigiiz.png,https://lespepitestech.com/startup-de-la-french-tech/wigiiz
LEMON LEARNING,"Lemon Learning accélère l’adoption des logiciels grâce à des guides interactifs directement intégrés aux logiciels SaaS, quelle qu’en soit la nature (CRM, ERP, SIRH, intranet, outil achat, etc.).","89 Boulevard de Sébastopol, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/lemon_learning_cmjn_-_900mm_large_1.png,https://lespepitestech.com/startup-de-la-french-tech/lemon-learning
CHAMP'S,Plateforme de diffusion du sport sur Internet,"3 Rue de Verdun, Noisy-le-Roi",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_champs_complet_vert_fd_noir.jpg,https://lespepitestech.com/startup-de-la-french-tech/champs
VEILLEUSE FRANCE,"Veilleuse France™ vous propose une sélection des Meilleures Veilleuses pour votre Bébé, Enfant, et même Adulte, Apportez de la paix a vos nuits et profitez de nos offres uniques.","Rue Washington, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/veilleuse-france-logo.png,https://lespepitestech.com/startup-de-la-french-tech/veilleuse-france
ETOH,"Conseil, développement d'outils et formation pour la transformation Digitale des entreprises de la filière vins, bières et spiritueux","1 Rue du 26ème Dragons, Dijon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-etoh-hexagones.jpg,https://lespepitestech.com/startup-de-la-french-tech/etoh
VIDEOMENTHE,"Editeur de solutions vidéos web. EoleCC, pour le sous-titrage vidéo / audio en 120 langues; et EoleEdit, pour le montage vidéo en ligne.",34000 Montpellier,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_videomenthe_baseline_couleur.png,https://lespepitestech.com/startup-de-la-french-tech/videomenthe
COLLECTIVE.WORK,"Plateforme dédiée aux collectifs de freelances, composée d'un back-office collaboratif pour former et gérer le collectif, et d'une marketplace pour connecter ces collectifs à des entreprises en demande.","61 Rue du Faubourg Saint-Denis, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_collective_2_0.png,https://lespepitestech.com/startup-de-la-french-tech/collectivework
DATA RECRUTEMENT,Le cabinet de chasse de +500 entreprises techs en forte croissance.,"10 Rue Treilhard, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/data_recrutement_logo.jpg,https://lespepitestech.com/startup-de-la-french-tech/data-recrutement
