url;name;tags;date_info;description;website;social_links;employees;founders;funding
https://www.jaimelesstartups.fr/weezem-application-mobile-de-rencontres-amicales/;Weezem;#Startup, #B2B, #B2C, #Fun & Love, #Loisirs & Sport, #B2B, #B2C, #Fun & Love, #Loisirs & Sport, #B2B, #B2C, #Fun & Love, #Loisirs & Sport, #B2B, #B2C, #Fun & Love, #Loisirs & Sport, #B2B, #B2C, #Fun & Love, #Loisirs & Sport;Dernière mise à jour : 22/10/2024 à 17:50, publié le : 19/07/2021;Weezem propose des rires et du bonheur à ses utilisateurs en développant le lien social : l’app met en relation les utilisateurs par centres d’intérêt et leur permet de nouer de nouvelles amitiés au travers de sorties et d’activités. Vos amis ne sont pas disponibles ? N’ont pas les mêmes centres d’intérêt ? Ne pratiquent pas les mêmes activités ? Ou vous venez d’arriver dans une nouvelle ville ? Weezem trouve les partenaires qu’il vous manque pour sortir ou pratiquer vos activités favorites. L’app permet également de lutter contre l’isolement social en permettant à des inconnus de se contacter et pratiquer ensemble l’activité qui leur corresponde.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Weezem;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Weezem'}, {'type': 'facebook', 'url': 'https://www.facebook.com/go.weezem'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/in/minh-vi%C3%AAt-pham-a593511/'}];;;
https://www.jaimelesstartups.fr/cyrkl-plateforme-de-recyclage-pour-les-entreprises/;Cyrkl;#Startup, #B2B, #Economie Collaborative, #environnement, #B2B, #environnement, #Tech, #B2B, #environnement, #services, #B2B, #environnement, #services, #B2B, #B2C, #Economie Collaborative, #services;Dernière mise à jour : 22/10/2024 à 17:26, publié le : 06/05/2022;Une marketplace BtoB qui donne vie à l’économie circulaire dans le secteur industriel. Exploitez pleinement le potentiel de vos matières (déchets, sous-produits, matières recyclées);https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Cyrkl;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Cyrkl'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/14006357/admin/'}];;;
https://www.jaimelesstartups.fr/riminder/;Riminder;#Startup, #B2B, #Emploi & Entreprise, #B2B, #Emploi & Entreprise, #B2B, #B2C, #Emploi & Entreprise, #B2B, #Emploi & Entreprise, #Tech, #B2B, #Emploi & Entreprise, #Marketplace;Dernière mise à jour : 22/10/2024 à 19:11, publié le : 02/02/2015;"Notre concept est de matcher des candidats avec des offres d’emploi.
Coté candidat :  L’objectif est de faire venir des offres d’emploi pertinentes et qui lui correspondent au candidat. Nous supprimons ainsi l’étape de recherche au candidat en lui suggérant nous même les offres avec un score de compatibilité.
Coté entreprise : Permettre de trier les candidats par compatibilité de celui ci avec le poste proposé et économiser ainsi énormément de temps.";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Riminder;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Riminder'}, {'type': 'other', 'url': 'http://blog.riminder.net/'}, {'type': 'facebook', 'url': 'https://www.facebook.com/riminder'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/5202485?trk=tyah&trkInfo=tarId%3A1419552103763%2Ctas%3Ariminder%2Cidx%3A2-1-5'}];;;
https://www.jaimelesstartups.fr/sportrizer-annuaire-des-activites-outdoor/;SportRIZER;#Startup, #B2B, #B2C, #Loisirs & Sport, #Tourisme Voyage, #B2B, #B2C, #Loisirs & Sport, #Tourisme Voyage, #B2B, #B2C, #Loisirs & Sport, #Tourisme Voyage, #B2B, #B2C, #Marketplace, #Tourisme Voyage, #B2B, #B2C, #Loisirs & Sport, #Tourisme Voyage;Dernière mise à jour : 22/10/2024 à 18:23, publié le : 24/03/2020;"SportRIZER est un catalogue exhaustif de toutes les activités outdoor en France et en Europe.
Les addicts ou curieux de sports peuvent géolocaliser les activités autour d’eux et réserver des places réellement disponibles sur des créneaux proposés par les prestataires eux-mêmes. Et ce, à la différence de nombreuses autres plateformes.
SportRIZER va également plus loin en accompagnant les professionnels dans leur gestion quotidienne. Notre objectif ? Qu’ils gagnent en visibilité et en temps, et qu’ils puissent compléter leurs groupes facilement.";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=SportRIZER;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=SportRIZER'}, {'type': 'other', 'url': 'https://www.sportrizer.com/blog/'}, {'type': 'facebook', 'url': 'https://www.facebook.com/sportrizer/'}, {'type': 'twitter', 'url': 'https://twitter.com/sportrizer'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/11187737/'}];;;
https://www.jaimelesstartups.fr/kta-associes-accelerateur-en-ligne/;KTA Associés;#Startup, #B2B, #B2C, #Emploi & Entreprise, #services, #B2B, #B2C, #Fintech & LegalTech, #services, #B2B, #Emploi & Entreprise, #B2B, #Emploi & Entreprise, #services, #B2B, #B2C, #Emploi & Entreprise, #services;Dernière mise à jour : 22/10/2024 à 18:06, publié le : 16/02/2021;"Un accompagnement personnalisé des porteurs de projets et entrepreneurs à 360° :
– Création / reprise et gestion d’entreprises
– Business Development & commercialisation
– Financements & Investissements
– Growth Marketing & Communication
– Développement d’applications mobiles Android et iOS
– Infogérance & sécurisation informatique
– Identité visuelle & Charte graphique";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=KTA Associés;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=KTA Associés'}, {'type': 'other', 'url': 'https://www.kta-associes.fr/blog/'}, {'type': 'twitter', 'url': 'https://twitter.com/KtaAssocies'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/67919821'}];;;
https://www.jaimelesstartups.fr/knave-solution-btobtoc-de-paiement-a-lusage/;Knave;#Startup, #B2B, #Fintech & LegalTech, #B2B, #Fintech & LegalTech, #B2B, #B2C, #Fintech & LegalTech, #startup, #B2B, #Fintech & LegalTech, #services, #B2B, #B2C, #services, #Tech;Dernière mise à jour : 22/10/2024 à 16:27, publié le : 02/08/2024;Knave déploie et gère en marque blanche des programmes digitalisés de location toutes durées pour les industriels et les groupes de distribution à destination de leurs consommateurs.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Knave;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Knave'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/knave-sas/'}];;;
https://www.jaimelesstartups.fr/art4design-transorme-les-vieux-meubles-en-oeuvres-dart/;Art4design;#Startup, #B2B, #B2C, #Education & Culture, #services, #B2B, #B2C, #Education & Culture, #services, #B2B, #B2C, #Education & Culture, #services, #B2B, #B2C, #Education & Culture, #services, #B2B, #B2C, #Education & Culture, #services;Dernière mise à jour : 22/10/2024 à 18:14, publié le : 23/10/2020;"Art4Design réunit une sélection d’artistes, d’art plastique, art urbain, photographie invités à donner une nouvelle vie au mobilier des particuliers, mais aussi pour des hôtels, des bars.
Sur le site, les clients choisissent l’artiste qui leur plait et leur délivrera une œuvre unique sur leur objet qui sera alors personnalisé. Ils peuvent également acheter sur art4design.fr du mobilier déjà personnalisé.
Des intérieurs originaux sont créés grâce à des artistes choisis pour leur univers poétique et coloré mais aussi pour leur graphisme fort.
Art4Design s’adresse également aux entreprises pour proposer un design unique réalisé par un artiste pour une campagne de communication ou l’anniversaire d’un produit.";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Art4design;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Art4design'}, {'type': 'facebook', 'url': 'https://www.facebook.com/Art4Design-114699633261139'}];;;
https://www.jaimelesstartups.fr/silibiliz-cabas-a-roulette-ecoresponsable/;Silibiliz;#Startup, #B2C, #Beauté mode maison, #environnement, #B2C, #Beauté mode maison, #environnement, #B2B, #B2C, #Beauté mode maison, #services, #B2B, #B2C, #environnement, #transport, #B2B, #B2C, #Beauté mode maison, #environnement;Dernière mise à jour : 22/10/2024 à 17:12, publié le : 18/10/2022;"Un cabas à roulettes, composé d’une armature en bois et de plusieurs compartiments qui peuvent aussi s’accrocher sur un porte-bagage de vélo. Chaque compartiment est fabriqué à partir de matériaux de ré
emploi
dans un atelier d’insertion professionnelle en France.";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Silibiliz;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Silibiliz'}, {'type': 'facebook', 'url': 'https://www.facebook.com/Silibiliz'}, {'type': 'other', 'url': 'https://www.instagram.com'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/silibiliz'}];;;
https://www.jaimelesstartups.fr/aika-assistant-quotidien-pour-les-parents/;AIKA;#Startup, #B2B, #B2C, #Sante Hygiène, #B2B, #B2C, #Sante Hygiène, #B2B, #B2C, #Fun & Love, #B2B, #B2C, #Loisirs & Sport, #B2B, #B2C, #Economie Collaborative;Dernière mise à jour : 22/10/2024 à 18:10, publié le : 03/12/2020;Une application qui va gérer comme un assistant toutes les actions que vous avez à faire dans votre quotidien et celui de vos proches. Grâce à quelques informations, l’application va tout anticiper.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=AIKA;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=AIKA'}];;;
https://www.jaimelesstartups.fr/amenitiz-site-internet-hotel/;Amenitiz;#Startup, #B2B, #Evenementiel & Communication, #Tourisme Voyage, #B2B, #Evenementiel & Communication, #Tech, #B2B, #Tourisme Voyage, #B2B, #B2C, #Evenementiel & Communication, #Tech, #B2B, #Tourisme Voyage;Dernière mise à jour : 22/10/2024 à 18:46, publié le : 02/02/2018;Amenitiz est un créateur de site internet d’hôtel avec logiciel de réservations intégré. L’idée est que n’importe quel hôtel indépendant puisse, sans aucune connaissance informatique, créer son propre site d’hôtel et gérer ses réservations facilement.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Amenitiz;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Amenitiz'}, {'type': 'other', 'url': 'https://www.amenitiz.io/blog'}, {'type': 'facebook', 'url': 'https://facebook.com/amenitiz'}, {'type': 'twitter', 'url': 'https://twitter.com/amenitiz'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/amenitiz/'}];;;
https://www.jaimelesstartups.fr/mashup-web/;Mashup Web;#Startup, #B2B, #B2C, #Loisirs & Sport, #B2C, #Loisirs & Sport, #B2B, #B2C, #Emploi & Entreprise, #Loisirs & Sport, #B2B, #B2C, #Loisirs & Sport, #services, #B2B, #B2C, #Evenementiel & Communication, #Loisirs & Sport;Dernière mise à jour : 22/10/2024 à 18:59, publié le : 29/06/2016;Nous regroupons dans des sites et applis mobiles tous les contenus possibles pour les fans qui ne veulent rien rater de leur passion;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Mashup Web;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Mashup Web'}];;;
https://www.jaimelesstartups.fr/licorne-society-annonce-demploi-pour-startups/;Licorne Society;#Startup, #B2B, #B2C, #Emploi & Entreprise, #Tech, #B2B, #B2C, #Emploi & Entreprise, #Tech, #B2B, #B2C, #Emploi & Entreprise, #Tech, #B2B, #B2C, #Emploi & Entreprise, #startup, #B2B, #B2C, #Emploi & Entreprise, #Tech;Dernière mise à jour : 22/10/2024 à 18:10, publié le : 02/12/2020;"Nous souhaitons apporter plus d’efficacité au marché de l’
emploi
en startup grâce à la seule plateforme de
recrutement
100% spécialisée en startups qui permet aux candidats de retrouver toutes les offres en startup au même endroit et se rendre visible des recruteurs.
Nous proposons à ces derniers une plateforme rapide et abordable pour sourcer les meilleurs candidats pour rejoindre leur startup !";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Licorne Society;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Licorne Society'}, {'type': 'other', 'url': 'https://www.licornesociety.com/blog'}, {'type': 'facebook', 'url': 'https://www.facebook.com/licornesociety/'}, {'type': 'twitter', 'url': 'https://twitter.com/LicorneSociety'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/licorne-society/'}];;;
https://www.jaimelesstartups.fr/everping-outil-gestion-parc-informatique/;Everping;#Startup, #B2B, #Tech, #B2B, #Tech, #B2B, #services, #Tech, #B2B, #Emploi & Entreprise, #Tech, #B2B, #Emploi & Entreprise, #Tech;Dernière mise à jour : 22/10/2024 à 17:06, publié le : 23/01/2023;"Everping simplifie la gestion des ordinateurs et des logiciels des
startups
et PME, grâce une plateforme en ligne et une équipe d’experts IT 🧑‍💻
Gestion des ordinateurs : Pilotez votre parc à distance et obtenez une visibilité en temps réel
Sécurité : Sécurisez vos ordinateurs avec les meilleures pratiques de sécurité informatique
Onboarding et offboarding : Gérez vos arrivées et départs en quelques clics seulement, pour les ordinateurs et logiciels
Support IT : Bénéficiez d’une expertise à portée de main pour vous et vos équipes";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Everping;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Everping'}, {'type': 'other', 'url': 'https://everping.eu/blog'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/everping'}];;;
https://www.jaimelesstartups.fr/re-place-optimiser-le-placement-des-spectateurs/;RE PLACE®;#Startup, #B2B, #Loisirs & Sport, #Tech, #B2B, #B2C, #Loisirs & Sport, #Tech, #B2B, #B2C, #Education & Culture, #Loisirs & Sport, #B2B, #B2C, #Loisirs & Sport, #Tech, #B2B, #B2C, #Evenementiel & Communication, #Loisirs & Sport;Dernière mise à jour : 22/10/2024 à 16:34, publié le : 07/05/2024;Une solution logicielle capable d’identifier les places vides dans un stade, puis de les proposer à d’autres spectateurs, en général moins bien placés, afin d’optimiser le remplissage des tribunes, de proposer un nouveau levier de revenus aux organisateurs, et d’enrichir l’expérience des spectateurs.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=RE PLACE®;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=RE PLACE®'}, {'type': 'other', 'url': 'https://re.place.solutions/actualites/'}, {'type': 'twitter', 'url': 'https://twitter.com/RE_PLACE_fr'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/re-place-solutions'}];;;
https://www.jaimelesstartups.fr/kokoroe/;Kokoroe;#Startup, #B2B, #B2C, #Education & Culture, #B2B, #B2C, #Economie Collaborative, #Education & Culture, #B2B, #B2C, #Education & Culture, #Emploi & Entreprise, #B2B, #B2C, #Education & Culture, #startup, #B2B, #B2C, #Education & Culture, #services;Dernière mise à jour : 22/10/2024 à 19:00, publié le : 20/04/2016;"Kokoroe est une plateforme de cours en ligne qui met en relation les professeurs et les élèves. Nous accueillons tous les types de talents des plus classiques (histoire, langues, yoga) au plus originaux (
SEO
, Ukulélé, Photoshop, origami.. !) ! Nos professeurs fixent leurs horaires, leurs tarifs, leur format (face-à-face / visio), leur zone de déplacement, le type de cours (cours particulier ou collectif), et les élèves n’ont plus qu’à se lancer !";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Kokoroe;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Kokoroe'}, {'type': 'facebook', 'url': 'https://www.facebook.com/Kokoroe.Education/'}];;;
https://www.jaimelesstartups.fr/innovatiana-labellisation-de-donnees-pour-apprentissage-machin-learning/;Innovatiana;#Startup, #B2B, #services, #Tech, #B2B, #services, #Tech, #B2B, #B2C, #services, #Tech, #B2B, #B2C, #services, #Tech, #B2B, #services, #Tech;Dernière mise à jour : 22/10/2024 à 17:33, publié le : 09/02/2022;"La labellisation manuelle des données est un processus coûteux et laborieux, mais il s’agit du meilleur moyen de créer des sets de données de qualité pour entraîner les modèles IA.
Nous proposons une expertise, une main-d’œuvre qualifiée et des contrôles automatisés pour traiter les besoins de données volumineuses à l’échelle. Nous optimisons les coûts, les processus et libérons du temps pour les équipes de Data Scientists. Nous voulons que nos clients se concentrent sur leurs modèles IA et leurs Use Cases !";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Innovatiana;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Innovatiana'}, {'type': 'twitter', 'url': 'https://twitter.com/innovatiana'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/innovatiana/'}];;;
https://www.jaimelesstartups.fr/imy-appli-dating-recommandation-amis/;IMY;#Startup, #B2C, #Fun & Love, #B2B, #B2C, #Fun & Love, #B2B, #B2C, #Evenementiel & Communication, #Fun & Love, #Metaverse, #B2C, #Fun & Love, #Tech, #B2B, #B2C, #Fun & Love;Dernière mise à jour : 22/10/2024 à 18:38, publié le : 13/02/2019;IMY ( I Match You) c’est une appli qui permet à tout le monde de jouer le rôle de matchmaker et de de créer des couples parmi ses amis. Grâce à IMY, des cœurs à prendre peuvent maintenant recevoir des profils de confiance recommandés par leurs amis?;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=IMY;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=IMY'}];;;
https://www.jaimelesstartups.fr/captainconso-optimisation-des-charges-energetiques-du-batiment/;Captain'Conso;#Startup, #B2B, #B2C, #environnement, #immobilier, #B2B, #B2C, #environnement, #immobilier, #B2B, #B2C, #environnement, #immobilier, #B2B, #B2C, #immobilier, #services, #B2B, #environnement, #immobilier;Dernière mise à jour : 22/10/2024 à 18:19, publié le : 08/07/2020;"Captain’Conso accompagne les entreprises et les copropriétés à optimiser les charges énergétiques de leurs bâtiments.
Nous réalisons un diagnostic de l’immeuble et analysons vos consommations d’énergie. Suite à la présentation des axes d’optimisation, vous choisissez ceux que vous souhaitez mettre en œuvre.
Notre rémunération s’effectuant exclusivement sur les économies réalisées, le budget ne peut que baisser.";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Captain’Conso;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Captain’Conso'}, {'type': 'other', 'url': 'https://www.captainconso.fr/blog/accueil'}, {'type': 'facebook', 'url': 'https://www.facebook.com/AppCaptainConso/'}, {'type': 'twitter', 'url': 'https://twitter.com/captain_conso'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/captainconso/'}];;;
https://www.jaimelesstartups.fr/videotelling/;VideoTelling;#Startup, #B2B, #B2C, #Evenementiel & Communication, #Tech, #B2B, #services, #Tech, #B2B, #services, #Tech, #B2B, #Evenementiel & Communication, #Tech;Dernière mise à jour : 22/10/2024 à 19:18, publié le : 12/07/2013;"Création de
vidéos explicatives
en style “whiteboard animation”. Un illustrateur dessine sur tableau blanc. L’animation est accéléré et parfaitement synchronisé avec un texte audio lu par un acteur… 1MN30 pour un impact fort à un coût très abordable, moins de 2000€.
A utiliser pour améliorer
l’engagement
sur un site, pour faire passer un message sans avoir à espérer que les visiteurs vont lire votre site, pour ajouter de l’humain aux animations trop souvent faites sur ordinateur…
Une aubaine pour les
start-up
et tous les sites de services qui veulent améliorer leur taux de conversion.";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=VideoTelling;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=VideoTelling'}, {'type': 'other', 'url': 'http://www.videotelling.fr/category/blog-video-marketing/'}];;;
https://www.jaimelesstartups.fr/picintouch-2/;Picintouch;#Startup, #B2C, #Loisirs & Sport, #B2B, #B2C, #Loisirs & Sport, #B2C, #Loisirs & Sport, #B2B, #B2C, #Beauté mode maison, #Loisirs & Sport, #B2C, #Loisirs & Sport;Dernière mise à jour : 22/10/2024 à 19:02, publié le : 23/02/2016;Nous souhaitons conjuguer la facilité du mail et la joie de recevoir un courrier postal pour les photos . Comment ? Les expéditeurs envoient par mail leurs photos alors que le destinataire reçoit les photos par courrier postal.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Picintouch;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Picintouch'}];;;
https://www.jaimelesstartups.fr/moncourtier-plateforme-courtier-doctolib/;Moncourtier;#Startup, #B2B, #B2C, #services, #B2B, #Fintech & LegalTech, #services, #B2B, #B2C, #services, #B2B, #B2C, #immobilier, #services, #B2B, #B2C, #Economie Collaborative, #services;Dernière mise à jour : 22/10/2024 à 18:43, publié le : 29/05/2018;Moncourtier.fr est la première plate-forme digitale à l’intention des courtiers et agents d’assurances. Nous accompagnons chaque professionnel avec un conseiller dédié toute l’année. L’objectif est avant tout d’améliorer la visibilité des professionnels du courtage. Chaque agent ou courtier beneficie d’une fiche détaillée où les particuliers mais également les entreprises peuvent les contacter directement par mail ou par téléphone. L’ensemble des informations présentes sur les fiches sont rédigées par notre équipe marketing pour un référencement optimale. Nous apportons par ce biais à nos clients des contacts qualifiés toute l’année.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Moncourtier;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Moncourtier'}, {'type': 'other', 'url': 'https://www.moncourtier.fr/actualite/'}, {'type': 'facebook', 'url': 'https://www.facebook.com/moncourtier.fr/'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/moncourtier.fr/'}];;;
https://www.jaimelesstartups.fr/odaptos-est-un-outil-danalyse-des-reactions-des-utilisateurs/;Odaptos;#Startup, #B2B, #services, #Tech, #B2B, #B2C, #Emploi & Entreprise, #Tech, #B2B, #services, #Tech, #B2B, #services, #Tech, #B2B, #Metaverse, #services, #Tech;Dernière mise à jour : 22/10/2024 à 17:34, publié le : 26/01/2022;Odaptos est une plateforme de visioconférence orientée tests utilisateurs, permettant d’analyser grâce à la technologie du Machine Learning, les discours, les expressions ainsi que le ressenti des testeurs. Nous fournissons 1H après le test une étude détaillée du comportement de l’utilisateur sur le produit. Notre plateforme permet de gagner du temps lors du visionnage de l’entretien en indiquant visuellement les points critiques de l’interview.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Odaptos;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Odaptos'}, {'type': 'other', 'url': 'https://odaptos.com/blog/'}, {'type': 'facebook', 'url': 'https://www.facebook.com/profile.php?id=100070848931160'}, {'type': 'twitter', 'url': 'https://twitter.com/odaptos'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/odaptos'}];;;
https://www.jaimelesstartups.fr/oscar-manager/;Oscar Manager;#Startup, #B2B, #services, #B2B, #services, #Tech, #B2B, #B2C, #services, #Tech, #B2B, #B2C, #environnement, #Tech, #B2B, #Fintech & LegalTech, #services;Dernière mise à jour : 22/10/2024 à 19:06, publié le : 20/08/2015;"Bonjour,
Nous sommes une jeune entreprise qui vient de développer un logiciel de facturation intégrant un module de règlement par CB.";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Oscar Manager;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Oscar Manager'}, {'type': 'facebook', 'url': 'https://www.facebook.com/logicieloscar'}];;;
https://www.jaimelesstartups.fr/courspep-la-marketplace-des-profs-particuliers/;Courspep;#Startup, #B2C, #Education & Culture, #services, #B2B, #B2C, #Education & Culture, #startup, #B2B, #B2C, #Education & Culture, #B2C, #Education & Culture, #B2C, #Education & Culture;Dernière mise à jour : 22/10/2024 à 18:22, publié le : 21/04/2020;Le site www.courspep.fr propose des cours particuliers, soutien scolaire, aide aux devoirs, garde d’enfants, annonces cours particuliers aux élèves et professeurs;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Courspep;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Courspep'}];;;
https://www.jaimelesstartups.fr/web-geo-services-carte-creer-sa-map-googlemap/;Web Geo Services;#Startup, #B2B, #Tech, #B2B, #internet, #Application, #B2B, #B2C, #services, #B2B, #B2C, #services, #B2B, #immobilier, #Tech;Dernière mise à jour : 22/10/2024 à 19:16, publié le : 29/10/2012;;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Web Geo Services;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Web Geo Services'}, {'type': 'other', 'url': 'http://www.webgeoservices.com/blog/'}];;;
https://www.jaimelesstartups.fr/prevcare-plateforme-de-services-pour-les-aidants/;Prev&Care;#Startup, #B2B, #B2C, #services, #B2B, #B2C, #Emploi & Entreprise, #services, #B2B, #B2C, #services, #B2B, #B2C, #Famille & Société, #services, #B2B, #B2C, #Emploi & Entreprise, #services;Dernière mise à jour : 22/10/2024 à 17:58, publié le : 12/05/2021;L’entreprise met à la disposition de chaque aidant un « Care Manager » dédié, spécialisé dans la prise en charge des aidants et de leurs proches fragilisés par le handicap, la maladie ou le grand âge. En accompagnant le salarié aidant sur l’ensemble de ces démarches stressantes et chronophages, le Care Manager lui permet de diminuer sa charge mentale, de se sentir écouté et soutenu au quotidien mais aussi de gagner cinq heures par semaine en moyenne sur son temps de travail. Deux ans à peine après le lancement de son service, l’entreprise couvre aujourd’hui plus de 190 000 salariés.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Prev&Care;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Prev&Care'}, {'type': 'other', 'url': 'https://adherents.prevandcare.com/modules/public/blog.php'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/prevandcare/'}];;;
https://www.jaimelesstartups.fr/kitimimi-les-livre-deveil-evolutif/;Kitimimi;#Startup, #B2C, #Education & Culture, #Loisirs & Sport, #B2B, #B2C, #Education & Culture, #Loisirs & Sport, #B2C, #Education & Culture, #B2C, #Education & Culture, #Loisirs & Sport, #B2C, #Education & Culture;Dernière mise à jour : 22/10/2024 à 18:13, publié le : 30/10/2020;"Kitimimi propose les Kiticubes. Les parents créent leurs univers en choisissant
– le milieu : terrestre, aquatique, neigeux
– la construction : maison, hôpital, ferme, bateau…
– les héros : capitaine, médecin, père, fille, ours polaire, chien…
– le décor : voiture, légumes, boussole…
A la création de l’univers, les parents choisissent les héros et les objets qui les inspirent le plus pour interagir avec leurs enfants, imaginer des histoires et plonger avec leurs enfants dans cet univers qu’ils ont construit";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Kitimimi;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Kitimimi'}, {'type': 'facebook', 'url': 'https://www.facebook.com/kiti.kitibook'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/kitimimi/'}];;;
https://www.jaimelesstartups.fr/smile-in-the-light-jeux-de-lumieres-pour-jouer/;Smile In The Light;#Startup, #B2B, #Evenementiel & Communication, #Loisirs & Sport, #B2B, #B2C, #Fun & Love, #Loisirs & Sport, #B2B, #services, #Tech, #B2B, #B2C, #transport, #B2B, #Evenementiel & Communication, #Tech;Dernière mise à jour : 22/10/2024 à 17:28, publié le : 06/04/2022;Smile in the Light est un dispositif de jeux interactifs et collaboratifs projetés au sol lors des moments d’attentes. Nous créons autour du jeu, des instants de cohésions sociales et de convivialités.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Smile In The Light;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Smile In The Light'}, {'type': 'facebook', 'url': 'https://www.facebook.com/Smileinthelight/'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/smile-in-the-light/'}];;;
